label	text_a
0	太教科书式的教科书，基本上什么都是浮光掠影，看完以后该不知道的还是不知道，难道这就应该是教科书的方式么？
0	翻译的不能再差了。。。
1	“一条离家又归家的路，永远没有尽头。”从爱尔兰海边小村到纽约，之后登上孤儿列车，再碾转多地最后到明尼苏达，薇薇安的遭遇让人心疼到落泪，还好遇到那些善良的可人儿。和德国仔的偶然相遇让薇薇安放佛重获了新生，开启幸福生活，而德国仔的意外遇难，让薇薇安再次承受了失去的苦楚！失去挚爱的薇薇安之后对待一切都不再交出全心，生活平淡如水，直到莫莉的出现让九十一岁的老古董般的薇薇安作出了改变，不再是一个人承受晚年的孤独，而是开始拥抱变化的社会，学习上网，开始找寻当年送人的女儿，并和女儿相认！整本书给人的感觉暖暖的很窝心！
0	干货少的可怜
1	因为对geek向的东西一直兴趣不大，拖到现在才看，结果震撼到不行了……甭提六十年代，放现在也是能颠覆世界观的东西啊啊啊啊！！！！
0	语言方面很缺乏底蕴，所以些古代小说是考究文学功底，显然写的一些细节又现代了，缺乏历史内涵。
0	以色列第一家族发家史
0	不是很喜欢笔记体。
1	断断续续一年时间
0	火一样浓烈鹰一样不羁的桑青我喜欢，但李明妙跟顾真年那种都市男女文过饰非的老牛嫩草婚外情太俗，和小姑、和桑青另一女人凉若之间的百合情怀让人费解，简单纯粹写不好么，以为用诗意的语言就能掩盖内里空虚乏味么，浪费了一个史诗般的故事发生地和一个浓烈饱满充满张力的角色，对女主无语，果断弃之
1	语言结构（语法、逻辑、修辞）中的理性就是人的精神无意识（弗洛伊德意义下的无意识）理性——这就是拉康理论的基础，但是这毕竟只能是一种猜测，要是这种猜测可以说出一些现象的原因，那也只是巧合。这就是所谓的过渡诠释，已经超越了人的意识，对无意识进行的诠释当然只能是“过度”诠释，但是这个过度的定义却又让人怀疑了。
1	表示最喜欢的还是Martin大神的那篇。
0	翻译太烂
0	只看了古代史部分，教科书式讲法，很多地方都没有深入。一点点收获，譬如宋朝比想象的富裕，明朝比认知的清明。
0	开头尚可，之后就是拖拉，反正三页一吃饭。摊手。虽然吃饭也是好事，但整个故事又平又白，只是摇头。
1	给我启发很大，托教授的福❤感觉读史就是这样，会对既已发生的过去感到深深无力。
1	那个剧本节奏图，以及其他一些地方蛮好的
0	黄仁宇的表达总给我一种感觉，即在不要切处颇大刀阔斧、言辞利索、坚定有力...但每每到了原则关键的观点上，就忽然软软糊糊的过去了。
0	不能理解作者的思维啊。。。
1	分镜超可爱，影像比文字更容易深入人心
0	浅尝辄止，极为一般。
0	哈哈哈哈哈哈哈哈哈哈哈
1	比电影更细腻
0	太傻逼了
1	一本不错的旅行后记，语言虽然不华丽，但是质朴的让我可以勾画一幅幅他看见的风景。旅行为题而不是行走。
1	看了一半不敢看下去
1	在我心里，好好藏着一个你。
1	赶紧更新吧
0	没干货
1	中文版，再读一次。。因势赋形，是要义。这次读来，感觉有些问题了。
0	不能接受这样的故事，看小说看的就是个假设，这样太过局限于史实的东西……不如看点宋史
0	写得真差啊，文笔差就不谈了，塑造人物苍白，串联史料的小说笔法庸俗无趣，生造情节令人生厌，价值观亦难以苟同。最不堪的是作者完全无法理解曾的儒家性格，既要有入世的权术，又要有内省的德性，曾在这种张力中寻求微妙的平衡，完成了其事业和修身的双重目标。曾性格中的张力，其实正是儒家精神的内在矛盾。但曾又以此取得了世俗和精神上双重成功，达到所谓三不朽，这是他了不起的地方。作者基本将曾理解为用工具理性压制其价值判断的现代性人格，太幼稚了……一代有一代之文学，崇尚厚黑的年代，多讲一点修身即可成名作，亦是时代使然吧。
1	在大理时读的书。
0	我能说虽然掩卷忍不住吐槽，但还是想知道二说了什么吗。。。滞留成都，在客栈书架上找到的。。
1	“张力”在新浪潮的大背景中显得特别重要但表现起来又恁么苍白，你只能用一个虚无边际的东西来做个类似总结似的陈词吧，说白了又有多少人愿意用心看进去呢
0	余秋雨同志对自然语言处理颇有研究，用自己研发的算法生成了这样一本书。
0	还没没深入就浅出了，感觉有点浪费时间
0	菲茨杰拉德式的侦探小说。隔着时代和文化的代沟。实在是不很愉快的阅读体验。
1	Grim
1	我是不懂
1	无论是否过时、偏颇
0	3
0	把书籍音乐等传媒商品和锅碗瓢盆这样的传统商品不加区分，得不出好的结论。前者，还将是一个winner-take-all的世界。
0	不幸没有读完这本书，可能是不适合我现在的口味
0	犹豫了很久，魔戒是应该打6分（没错，是6分而不是5分），但是译林的翻译又太那啥了
1	「只有當事先知道自由能夠帶來的好處時才得到批准的自由，是不能稱為自由的」
0	不先请试读者试读么？
1	入个门，了解视频摄影的基本常识
0	先不管啊写的怎么样，前面的情节还是不错的，后面就不免落入俗套了
0	真是什么猫猫狗狗都可以出书
1	不能更喜欢了
1	离去归来再离去
1	好书
0	貌似是爸爸书架上滴。哎。整夜整夜偷看小说滴日子远去老
0	全他妈的是废话！！！！好好的情绪都给废话打乱了！！！！
1	“人们都觉得文艺片好但却不喜欢看”
0	稍微有点啰嗦……
0	年轻真好。
0	偷偷放低屁股
1	看波德里亚谈电影很有意思的，是不是从没有旁观者清这种看法？
1	以色列的创业氛围是中国所无法比拟的
0	就是一部垃圾小说～～
1	整部选集绝大多数都是精品，尤其是在新媒体时代之前，几乎每作都是精品。印象最深的是奇匠、隧道、寂寞太空碟和忏悔吧小丑四作；忏悔吧小丑构建短篇反乌托邦，奇匠则对美丽新世界型的反乌托邦的反拨、太空碟简直是对异文明的太空浪漫主义嘛（对比黑暗森林理论）。新时代的作品有几部稍显弱一些，但是总体也很棒，像旅行者、一还有那个不断loop的作品都很有世界荒诞、人生无意义的存在主义调调（不过一在结局的时候用东方玄学莫名其妙地反转了）；马丁的沙王则一如既往的重口+爽，从这部里就有后面冰火全部死光光的影子了。
1	传记都有趣
0	不知所云，理解不能。
1	前半部分关于电影特性、电影语言的论述实在经典，后半部分关于故事类型和样式的论述则已过时了
1	真的是治愈系的大部头，这一个星期看着看着，心里好多不快居然就这样烟消云散了。故事精彩，人物丰满，莫说《少年包青天》之流的肥皂剧瞬间被秒成渣渣，连阿加莎都被比下去不少。看到最后，洪亮，乔泰都死了，心里那个难过哟
1	想起听说我校经济学院老师们分成两派对立，本以为是职场战队，后来才晓得是政治经济学和西方经济学的斗争。。。这个笑话放在阅读本书的时候来看，政经和西经真的是势不两立啊，作者把亚当斯密李嘉图萨伊马尔萨斯凯恩斯弗里德曼批评了个遍，甚至有段原话说马尔萨斯猪都不如，看得我笑出声来。
0	看得我莫名其妙，我无法理解的绝望，不知所云。
0	看到了没人愿意打扫的一地垃圾，也算永恒？
0	不是我的菜
0	对朝鲜壬辰战争充满“爱国”愤青式的解读。后嘉靖时代党争索然无味，大概因为商业因素，显然少了精雕细琢。
0	这不是讲的波普尔嘛
0	几乎所有评论都是11月8号发的，怀疑是水军刷的。本来可以给三星的，但是还是给一星做平衡。内容本身用作科普还行。但是有不少名字翻译得前后不对应，尤其是图片解说和正文里的名字互不对照，阅读体验比较糟糕，不推荐买。（2016年12月2日补充：出版方已经联系我道歉了，态度很诚恳、并修正了错误，我觉得可以给一次机会，有兴趣的朋友去看看改正错漏后的新版本吧）
0	翻译很差
1	玄静和崔淼的感情终于有实质进展了，崔淼之前种种行为的原因也水落石出了，是为了查明身世，崔淼愿意为了和玄静隐居江湖放弃寻找身世，但是被裴度射了两箭，生死未卜
0	希望看到的是活生生的人，可惜只看到假大空的神
0	韩少功的文可谓老鼠屎，另外那个看啊海军的，主角名字写错了喂！
0	事实证明,书的封面和书评是有多重要。也太狗血了吧。
0	此书宜改编为游戏或电影，而不宜写成小说。主人公逡巡美利坚诸州，通过打怪升级实现通关（自由）；大小BOSS各有各的变态，最大BOSS还能还魂，还魂之后血槽竟达先前二三倍。所以，可以做成游戏。加之场面壮观宏大，情节火爆刺激，偶尔插入一点绕口令般的黑色幽默，交给塔伦蒂诺定会拍出一部有范儿的电影。最重要的是，三观还很正，能体现美国核心价值观，好这一口的奥斯卡一定无法拒绝之。然而，唯独作为小说，实在欠缺深度。种种奴役与自由的观点，初看似《镜花缘》中的奇异国度琳琅满目，细加查勘则尽是陈词滥调，作者将嚼了千万遍的东西吐出来再喂给读者吃。偶有写得精彩的段落，或让人神经稍许哆嗦一下的手法，然整本书还是过于平庸。尽管不是鸡汤，可骨子里总透出一种甩脱不掉的甜腻感，情感空洞得很。对此书不要过于认真，翻翻就好。
0	中亚协会内部宣传材料
0	文字毒品。
0	情节一般，文笔一般。不推荐~~
0	腰封上那句推荐语是什么鬼辣……整部小说就是电影的流水账，有点失望。
1	As
1	是枝裕和导演很真诚的随笔集
1	生于忧患而死于安乐
0	真不明白怎么会有那么多人推荐，很一般，没有人很出彩点
0	这本书唯一的亮点是普希金的诗
0	可以说是非常垃圾，言之无物，完全看不下去，这年头谁都能出书……
0	十四郎写H真是有两下子，泽秀和天权两位男主也很出色，至于虽然有起伏但是没节奏的结构和情节……额，姑妄观之，姑妄观之……两颗星给两位男主
1	演戏简单，演好太难。
0	抄袭
0	非常不好看
0	翻译负分滚粗。
0	宣传很猛烈，内容很一般。豆瓣水军果然没骗我。
0	上周被派遣出差，机场最习惯去的地方就是书店。看到是陈坤和韩寒推荐，恰巧又是旅行的游记，随便翻了两页，左大爷的画风依然这么潇洒自如。在酒店闲呆的时候又重新读起来。瞬间爱上了韩总裁的逻辑和生活阅历！这种阅历不是说你随便去两个名胜古迹就能修炼成的，需要用心去感受文化气息
1	中国为什么要城市化，为什么要城市化跟着工业化走，人口怎么城市化，土地怎么城市化，这些问题，这本书做了十分深刻和详尽的论述和分析。
1	从电影工业角度出发的研究文本，没了人文底色，居然看出了冷硬派的科幻感。
1	城市是一个容器，融进了整个生态
1	为了写某篇文章而注意到的书，读过之后反而想谢谢这篇文章给予的契机。
0	翻译的很差
0	就跟以前的花溪南风上的一样，当然了榛生是那上面出现很多的名字。我也不能用五年七年前的眼光看这种故事，给那种对爱情有幻想的小妹子看就行了。所以觉得书相当一般。只不过它用了西藏这个载体吸引人罢了。书做得挺精美，照片不错。
1	1.
0	对于觉得此书好的那些人们啊，我深深感觉咱们读的不是同一本书，或者不在同一个空间里。。。
0	这一周过的真是无上颓废，周日晚上忽然想看穿越重温高中寒暑假在家里夜夜看bl的销魂时光，就下了这个几百万字的大坑文（因为在app上找不到bl文=
1	必讀，藏之。
1	最后100页眼泪就没有停过……完蛋了最近泪点又奇怪了。
0	几乎是听了一天，听到第11章，然后想把作者捞出来，煮了。这也就是在当时低娱乐时代的低俗小说，坑爹的是还没有行描写。
0	P&O
0	玛丽苏的教科书
0	皮是浮尘世界中的情爱，骨是浮出世界的爱情。
0	咬牙切齿自怨自艾，不成卢瑟也难。
0	火车读物，Kindle0.99。相当无聊，男男女女都像神经病一样行事毫无逻辑。35.
1	想看英文版…
0	适合初学者。中西方比较，容易流为堆砌或牵强。
1	客心无住，故余响不法，去去不必回顾。
1	要专业一点,别总是感情用事.
0	在飞机上打发时间的选择，不过有些失望。虽然丹布朗先生在制造紧张气氛和推进多线情节发展上更为成熟老辣，但是这个故事没有灵魂——哪怕他最后搬出了“神就是人”的“大道”，还是无法打动我的心，让我有深呼吸的冲动。这本披着宗教神秘色彩的悬疑故事里，无疑完全没有人心跳的声音和温度。
0	中学生读物
1	上课看
0	和一代军师大量雷同章节，搞不懂为什么要分成两本？！
0	故事太潦草。曾经那么无情的人怎能让你轻易伤到，放手让你走呢。太假太假。
1	娓娓道来
1	科普互联网的整理里程
1	看电影需要那么沉重吗？当然我花了钱，你总得让我找到付钱的理由吧
0	有点失败……
1	在L家只看了后几章内容（需找时间补完）
0	网络小说
0	坚持了两次真看不下去
0	感受不太好。作者还处在元婴期，大量上推概括性描，粘腻长句；且羞于用方言写作，活力不够，视野也差点意思。整体而言还不能称作文学，属于写得很好的日记吧。
0	等着我二大爷替我爱你吧~
1	意外讀到，十分驚艷，歷史總是由勝利者書寫，而弱者卻容易佔領道德高點博得同情
0	烂尾了...
1	看了三分之一看不下去了……确实是本好书。
0	夜艹九回
0	2星半，大冰渐渐让我有点审美疲劳了。鸡汤的外壳，说的都是“我有个很牛逼的朋友”的故事……
0	酸腐味重
1	威尔斯是个大嘴巴，过瘾。
1	很有趣的自传。1900生的老家伙走过了20世纪的80年啊，世界的动荡都反映在他片子里了。
1	这是我看过的最快的一本书，每一个细节都能真实的感受到。相信以后还会再看一次。
1	钱老的很多观点都值得借鉴和思考，正在看。上册读了一半了。对很多钱老的结论都表示有很大的认同。历时半年，一边看着学生上自习，一边读这本书，断断续续的，终于看完了。我想说，从此我再也不怕竖排繁体的书啦！
1	精彩！短小精悍、文笔很好！
0	这样的故事竟然也能写了飘飘洒洒近百万字，我又一次怀疑人生了。
0	书名好于内容...
0	不含蓄的就是丑的
1	物换，心不移。斗转，情未变。
0	以中东为中心，描述世界历史。多少有点牵强，中国是个打酱油的角色。翻译不喜欢，勉强看完了。
1	我读的是这本2009年1月版的，一如既往的喜欢，但是你妹，问一句，江苏文艺出版社啊，再版的时候ISBN要不要变一下的？不变的话，豆瓣你倒是给我个说法啊。前后相同的标准书号出了不同的书之后，该咋嘛传书条？
0	主题给五星，灾难、政治、人情这几个混合在一起只是听起来就很带感，看的港剧《来生不做香港人》和《巨轮》的时代背景，然而跟热评里的一样“让作者给写成《故事会》了“，作者曾是党报记者，也只会讴歌赞美了，人在大逃港中的痛苦和挣扎我完全没从他笔下感受到
0	这种类型的旅游类书籍我是看不下去的，强迫自己看完之后发现没多大意义。但是，书内某些内容信息量还是挺大的。
0	水图借
1	爸爸的花儿落了，
1	看完几乎所有是枝裕和的作品，再看这本书还是有所获得的，比如很多电影的分镜，比如奇迹本来竟是boy
0	山冈不进中宣部就像春姬阿姨不播新闻联播一样让人遗憾啊~~
1	Israel
1	通俗晓畅，言之有物
0	断断续续的扫过，不是特合我心
1	有一种人生来就是拍电影的，比如阿巴斯。
0	为什么这类小说记住的永远是支线人物🤦长安和青芜太狗血了🤦
0	这本真是不知所云
1	可以可以
1	这应该是黑塞写过的最中二的一本书了。。。
0	抄袭狗
1	梦幻的世界，遐思的人生，多变，多情，多思
0	老套的宫廷政治斗争（代入太子和九王的脸还挺带感=皿=杨洋非常不适合。。。
1	最喜欢鲁迅的小说
1	如果不是虚构的话，的确很迷人。
0	讲真，暂不提cx，你们真的觉得这文笔，能看下去？
1	这辈子不论何时，但凡有考公务员从政的想法时都应该把此书拿出来看看，看文儒有余、厚黑不足的人在中国玩政治最后是什么下场。回家后立即推荐给我爹，求放我一条生路。
0	这种青春文艺类的书真是太惨不忍睹了
1	市场化破解，户籍制度与现行土地制度阻碍中国发展
0	大师的思维不是谁都跟得上的。。。
0	一篇PPT能讲清楚的事，竟然能出成一本书，可见多么地注水。内容也很鸡汤，面对灰犀牛这样视而不见的危机，最好的做法是提升认知，避免危机发生
0	我不禁为人类的未来感到了深深的担忧——因为不因为气候变暖，而是因为有些出这种书的专家
1	希望有朝一日能读英文原版吧，现在还读不了5555
1	生活的挣扎每个人都大同小异
1	终于看完啦，花了比较多时间读进去，因为刚开始内容比较晦涩。我坚信作者一定是pagan，因为里面用的theory都是各种20c的discourse，拉康，psychiatric
0	虽然一口气看完了，还是不得不说真的好烂。。。。
0	翻了一下浅而杂
1	不许表现性就已经足够性感。你能感受到其中的情欲，这更有趣。
0	书并不长，两个小时就可以读完。情节丰满但是叙述不足，杀父之仇以及两人间的种种不信任，在离别之后终于显得微不足道。值得关注的是女主的自我保护与淡然，因为不相信男人，因为他们的薄情寡性，所以守心，虞璟也做出了这种选择。究竟如何选择，还是要看自己要的是什么。
1	信手拈来，不含一丝矫揉造作，佩服至极。核心思想：刘皇叔心机婊，魏武帝大英雄。后汉书都在扯淡，三国志也多是牵强附会……我读书太少然后被骗了
0	够白了~
1	对这本书的期待，更多地来自于对作者文笔的信赖，那是一种把历史娓娓道来的文字。感觉就像是基于这种信念，用距离的方式去看待严肃的史实。世界已经如此残酷了，何不轻松一些。
1	在贸大的图书馆看的
1	新版的照片比这版的要好
0	相比之下今夜离港的男主简直可以说是完美纯洁小天使了。。这书三观也忒==
0	不是我的菜
1	书是好书
1	正义战胜邪恶，原是一种信仰
0	实在啰嗦的不行。对资本不是很了解，看的云里雾里。之前都是行业内的老大，都想分一杯羹，但最后局势已经不受每个人控制。
0	我不希望这是我读的最后一本你的书。
0	随侯珠的书看不是过不少，这本就真是狗血得难以忍受。标配的高富帅白富美，省干军干见怪不怪，但一上来就泡小明星又绑架的，又不是商战剧，某台8点档都不好意思这么编了啊。
0	除了伤心咖啡馆之歌以外的几篇都好。恰恰是最著名的那篇，乃是我最厌恶的译文嘴脸。
1	生命真的很珍贵
1	★★★★★☆
0	翻译太烂，剧情一般
0	被豆瓣评分忽悠，完全读不下去
1	侯孝贤的电影是送给这个时代的礼物，从他的电影里，我们能看到自己，能洞察到时代，也能离这个世界更近一些。读《煮海时光》让我更爱侯孝贤，也随着读书把他之前自己没看的电影都补上。是发现自己、然后更懂自己的一次历程，好美好。
0	感觉是一般般的口水书。想起之前小四那本《无极》，寡寡淡淡，无功无过。
1	07年标注“想读”的，在广美随手翻完，很喜欢顾铮写的序，恰好解释了曾忆城照片背后想表达的意思，他说：“
1	剧情很有意思，男女主的性格也很讨喜。
0	这个有些敷衍了...
1	失败，比成功可以看到更多。。。
1	一个词
0	基本都是25～27号的评论。刷分的能不能长点记性非要赶到同一天刷。
0	纯粹来黑这个傻逼的。
1	超级欢乐
0	讨厌阴谋论和不切实际的分析，负分滚
0	什么鬼
1	此书存在争议
1	从资产负债表衰退这个独特视角解读美国三十年代经济萧条，以及日本九十年代经济衰退。最常提到的一个词就是“合成谬误”。在通货膨胀阶段，货币政策是最有效的调控手段，但若遇到通货紧缩，货币政策就是失去作用，必须进行政策刺激。
0	没有余味……
0	他被夸大了
0	boring
0	这样的书还能上榜。。。
1	或许对于好莱坞的认识，人们一直都停留于表面，这种表面相，使我们向往，它所流露出的流光异彩，背后可能就是糜烂。
1	连贯而不连续的小故事，告诉我们中国总归是有办法了
1	书装裱得很精致，喜欢。我记得是在城市季风这家书店买的，现在书店好像已经没有了。
1	不同于一般的电影评论，每一篇文章都是借几部电影来谈论人生。文字平实而温暖，富有想象力。最喜欢《秋刀鱼之味》那篇的结尾：那种有苦腥的味道，廉价的味道，正好用来佐酒的味道，就是人生的味道。
1	听
1	人很难逃脱时代的。似乎很有名的一本，翻一下还不算厚
1	一切失去都会找回
1	片单
1	里面有个姑娘叫百草。
0	感觉对大自然没有敬畏之心啊，有时候人家称我们“强国”，玻璃心……这本书似乎对这种隐隐的自卑感特别明显……长颈鹿是不是麒麟啥子的跟他本身给人的震撼一点关系都没有…真不喜欢她那种不知道哪里来的优越感！！怜悯这个同情那个的！！人家哪里需要你的同情怜悯啦
0	难看，标准玛丽苏
1	待重读。初恋电影时看的，尤须验证。
1	每一章都很好看。只恨內容太少，欲罷不能。不過這才是小津。留白處給讀者想像，該說的都說完了。戰地來信看得出小津的幽默和對命運的坦然。這場戰爭有沒有影響過他的拍攝？答案是肯定的⋯泥中蓮，戰後的小津，真正成為了泥中蓮。從前我只是看他的電影，後來知道他參戰，再後來讀他的文字，看他內心所想，我比從前更喜愛他了。一生拍了53部電影，《浮草》在第50部，最後一部是《秋刀魚之味》。他把電影美學發揮到了極致。安靜的力量，人生已經很喧囂，讓我們坐下來，什麼都不必說，看看窗外的草，風吹過，一陣悠然，這樣便好。
1	断断续续看了两三个月终于看完了。细腻、阴沉的文学作品，得沉下心来读才能进入作者营造的情境中。
1	子君和涓生
0	这种种马女无爱……
0	翻译跟屎一样
1	手头上压了两年，读完了。以色列确实是个了不起的国家，尤其是与周围那帮阿拉伯国家比起来。不过这本书可能会误导一大部分国人，以色列成也军事化败也军事化，国人千万别过分迷信军转民。
1	汪老的书看着时时让人不由得想拍案称奇，喜欢这样的文字。
1	跟台版对照比较，尚未发现删节处。
0	一本书进行到五分之一，还是很平，很淡，很无趣，找不出任何吸引人的点，完全流水账风格，弃。决定以后不再轻易相信网络上的推荐，因为搞不清哪些是真读者，哪些是披了皮的营销。其实这种书真的还是别营销的好，粉丝小范围流传时，在滤镜的作用下评分诸类都会很好，作者和粉丝都看着开心。一旦读者群扩大，评价势必大幅下滑。
1	看完第一篇就震惊了，他的小说原封不动的展示了底层生活的原状。倒霉，冰冷，麻木，以及无奈。在卡佛对生活的观察与凝视里，他几乎怀着一种“坏事就要发生，坏事总会发生”的预期，而且坏事发生了，谁也不知道怎么办，只能喝酒，或者在沙发里呆着再也不起身，或者，小说就这样结束了，这更可怕。
1	前一半在阿焦大学的图书馆，后一半在kindle上。在已见处旅行／在壮阔中见自我的渺小／用素描绘画的方式记录而非相机
0	看到十四夜的书，想到那些年玛丽苏到心底仍誓死不放反复翻阅的<醉玲珑>，没有犹豫，拿来看。作者有作者的想法，想转型，将版图写得更大气，将人物写得更完美，将人心写得更机关算尽。然而，或是大气不够，或是文笔未及，反倒过于矫情令人生厌。失败品也有失败品的价值。对于十四夜来说，自己挖的坑，哭着也要填完。过几年再看这本，也许会有反思吧。对于我来说，想要成为怎样的人，就放手去做吧。
1	白色黑暗中的奥德修纪。人性的高贵、卑贱、软弱、臭不可闻与灵魂的坚贞、迷失、追寻。读罢并未后背发凉，反而一阵感动，因为结尾所展示的并非卑鄙邪恶，而是信、望、爱。
0	13%，讲处理经济危机的经历，经济类书籍，在对方有稳定资金来源，陷入挤兑时可以贷款。
1	李安是每个吃着软饭做电影梦的好青年的榜样！
1	太喜欢了！台北人写老北京的故事很让人捧腹！婚姻呀女人呀生活呀什么的，太有爱了~
0	看的电子书///前半部分是好基友一起旅游
0	我就呵呵了，单腿还能在泳池xxoo？主角光环加持过分了哈。不过王沥川名字不错
1	翻译负分，原书五星！
1	就是脚本指南了
0	外星版霸道总裁
0	啰嗦，无聊，装逼
1	详实
1	太TM难读了！
