label	text_a
4	唉//@王恺同学:昨天看了一篇财新关于黄冈一地病人人数的报道，一个惊人的数字，让我觉得湖北全省已经不安全，可转眼就删除了，不知道是数字错误还是另有原因。如果数字为真，则封锁武汉远远不够。//@朱文轶:早十天做，可以这么说
2	！//@杨九郎L:#致敬疫情前线医护人员# 致敬战斗在第一线的医护工作者们，大家都要保护好自己??一起打赢这场战役?
0	#海南封岛#
1	太恶劣了……//@萌一美:医护人员太惨了//@泽维尔天赋青少年学院-保安-丞叽:艹
2	为前线工作人员点赞//@薇娅viyaaa:每一年大年三十，警察、医护人员、外卖小哥…总有许多人依旧坚守在自己的岗位上， 默默付出。今年，因为突发的疫情，让更多的医护人员自愿在一线奋战，只为疫情得到控制！ 希望前线的医护人员都能好好照顾自己的身体，向#抗击新型肺炎第一线#的所有医护工作者致敬！
0	回复@邪噁小天才:我刚刚算了一下，如果该博主数据可靠的话，平均每十万人才有六个人死于流感。这样算来，如果按照“身边没有所以不存在”的逻辑去思考，则您必须要认识一万六千多人身边才能有一个人死于流感，这个对于正常人的记忆力而言，是一个很大的考验。按照这种算法，美国这次的疫情虽然严重，其实并不夸张。
2	致敬[作揖]
0	//@青青虫的微博:钟南山院士下次买不到票、疫情又比较急的话，也可以试试到车站通宵排队买，有些车次的票可能现场会有富余。不行的话可以问问学生看家属有没有在铁路系统工作的，有关系说不定加点钱还能买到卧铺。
1	//@卓雨卓雨:我靠......
4	河南人口多，郑州人流量大，真的需要政府给力才能严防疫情蔓延[中国赞]
1	前两天我还比较乐观，觉得既然钟院士已经到武汉考察过，武汉也开始封城，那么新出的病例应该只是已经感染的确诊出来，新感染可能并不会增加太多。但我现在意识到这太天真了。一是潜伏期也能感染，封城前可能有很多潜伏期的人带着病毒出来；二是有大量人在完全封城前离开武汉。这些出来的人有多少是潜伏期，想想都可怕。遇到这种灾难事件，总有部分人会自私的突破你的底线[怒]难道自私的人真的活的长[怒]不祝愿好人都平安?
2	加油啊！//@小药师在德国:主流德媒不报道并不奇怪  该消息可通过以下方式确认：吕贝克大学官方推特确认了消息以及中国签证处工作人员朋友圈确认教授办理了签证
2	这波操作……我怎么觉得该给武汉市领导赞一个呢[并不简单]#武汉15名医务人员感染新型冠状病毒##新型冠状病毒肺炎纳入法定传染病# ??
2	fgh//@ZSCerelia小春儿:保护好自己 致敬英雄，共同前行[心]//@郑爽微博能量站:#致敬疫情前线医护人员# 请医护人员注意防护！保护好自己！才能更好的前行！//@郑爽SZ:#致敬疫情前线医护人员# 请大家都保护好自己！致敬英雄，我们共同前行！
1	无fuck可说[怒][怒][怒]//@来去之间:？？？我以为信息流乱了呢……
0	注意啊
2	[嘻嘻]//@晴天颜颜的微笑:#武汉加油# 武汉加油//@朱一龙:#武汉加油#我们在一起[心]
0	好名字，附议＋10086
1	这种反社会人格是做得出恶意散播的事情的
2	//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！
2	//@世界末日旗旗子 ://@V闪闪 :这是中国疾病预防控制中心流行病学首席科学家、WHO传染病监测和应急反应科学委员会委员，中国现场流行病学培训项目执行主任，所以作为专家，他对现在的疫情判断，说出的话是有权威性的。[作揖]
4	感觉防控黄金时间确实已经过了，很多人带着病毒在全国跑，并且这个传染性非常强
2	致敬，加油
0	终于还是来了，赶紧挺过去吧
2	江苏挺住啊[泪][泪][泪]
2	相信我们的医生和CDC，天佑武汉?
1	看到武汉封城的报道 我想起我的憨批香港亲戚在中年家庭群里面传播 说他的武汉同学都不带口罩 大家不用担心我日？！！！憨批的憨批脑回路果然不一样 ??
2	保佑接下来都是好消息? 国泰民安
3	我真的怕。最后还是回了老家，结果一听长辈亲戚们今天还到处跑到处吃饭，我差点心梗。服了，管不住别人，我想把自己隔离起来。要是能健康回重庆，我宁愿天天在家吃喝稀饭吃泡菜。 ??
1	绿出早点滚吧
2	#武汉封城# 武汉此刻的天气，如同严峻的疫情，笼罩这这座城市，愿疫情的烟霾尽快退散。[感冒] http://t.cn/z8yV8FN ??武汉·现代·森林小镇
2	加油，我们都在！！！//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！
0	“从武汉回来的，或者疫源地有接触的，应该做好自行隔离，隔离期间不要和他人接触，不要把病毒播散给家人、同事、朋友，这个非常重要！”http://t.cn/A6Pyjf9D ??
2	武汉加油[爱你]#武汉封城# http://t.cn/R2WxY38 ??莱州市
2	辛苦了
2	照顾好老板，换口罩吧//@蔡徐坤工作室:#防控疫情我们在一起#须警惕，不轻视！认真做好防护工作，我们一起加油！
2	致敬钟南山院士
3	不知道这样备受煎熬、在希望与失望之间反复挣扎的日子还要持续多久，努力保持乐观的心态保持理智，力所能及地保护自己和家人。但愿来年樱花盛开的时候一切都有好转，我期待着也盼望着。谢谢你们，时常被感动和安慰到[抱抱]除夕快乐[心]
0	【#广东打击哄抬口罩价格行为# 】广东省市场监管局21日通报，为保障新型冠状病毒感染引发的肺炎相关防控医药产品的价格稳定，目前广东已全面开展巡查、检查和提醒告诫，要求零售药店明码标价，不跟风涨价。#广东打击哄抬口罩等防控医药用品价格行为 #受新型冠状病毒感染的肺炎疫情影响，广东省部分地市出现口罩等防控医药用品热销现象。21日，广东省市场监管局会同相关行业协会召开提醒告诫会，要求相关医药销售公司、连锁企业采取措施保障供应，加强价格自律，稳定相关医药用品价格。广东省市场监管局要求各地立即组织执法力量，加大巡查力度，及时处理投诉举报，坚决打击捏造、散布涨价信息，哄抬价格，推动价格过高上涨等不正当价格行为。
4	逃离肺炎?武汉再见? http://t.cn/z8AUC6j ??武汉·武汉天河国际机场
1	哈哈啊哈哈啊哈哈哈啊哈哈哈啊哈哈哈哈哈哈操//@tueryunyun:中央:我们是.. 河南:马上！
1	？？？傻逼//@照烧盐 :傻逼//@_Synchronicity :千里送病毒[太开心]
1	病毒远走吧！
0	国家卫健委：继续加强新型冠状病毒溯源和变异监测工作 http://t.cn/A6vEsA2O ??
2	武汉加油
2	#武汉加油# //@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！
2	//@sailorgao:对钟南山个人来说，怎么歌颂都不为过。对国家来说，这么重大疫情需要这位老人亲上前线，总是感觉越歌颂越讽刺。
0	//@灼流火-咕哒子我老婆://@蝉衣不见了:转发
2	一定要注意啊！！！！//@尤长靖:我顺利到家了 各位出行一定要做好防护措施  感谢所有奔赴在前线的医护工作者们辛苦了！你们就是这个时代最值得敬佩的英雄！ 祝一切健康平安??
0	//@夏日里的BoomCorn:??钟院士访问要点： 1、确认可以人传人，基于武汉和广东案例。 2、有医务人员被传染。 3、源头目前不清楚，但可能是竹鼠、獾这种野生动物（尽量别去碰野味）。 4、如无必要，近期不要去武汉。 5、有发热及时就医。 6、买不到N95，普通口罩也可以起到阻止飞沫传播的作用（该
2	吃野味的以后看好自己的妈吧。[太开心][太开心][太开心]#全国确诊新型肺炎病例# http://t.cn/RDUnNFD ??西安
2	感谢有你！//@肖战工作室:感谢有你！#致敬疫情前线医护人员#?愿医护人员做好防护！注意安全！[作揖]
2	[害羞]搜噶卡哇伊迪斯捏……[挖鼻][生病]吭
1	该说不说的，我连鸡肉猪肉鱼肉都不喜欢吃，吃蝙蝠？蝙蝠招你惹你了，自作孽不可活，服了，非得违背自然规律[微笑]#野味肺炎# ??
2	[加油]
0	在“非典”期间，金莲清热泡腾片经全国防治非典指挥部科技攻关组验证为针对病毒性高热有效的中成药之一。(世界卫生组织宣布，正式确认冠状病毒的一个变种是引起非典型肺炎的病原体)常备金莲清热泡腾片，抵抗病毒安心过年！ ??
2	好[泪]你也要戴好口罩噢//@华晨宇yu :#武汉加油# 我们一起打赢这场防疫战
4	我妈在这种时候发烧我的天我怕死了@天之大83802
2	[心]//@卷卷_卷卷福:#致敬疫情前线医护人员#  致敬英雄们，请保护好自己[心][心][心][心][心]//@秦俊杰:#致敬疫情前线医护人员# 你们辛苦了，愿平安，大家都健健康康！
2	一直都在！会好的！
2	#新型冠状病毒怕酒精不耐高温# 封城也没关系，坚信我大武汉一定能渡过这次难关！ http://t.cn/R2WxQOQ ??武汉
2	的感觉一定非常的爽，（（就是惊赞！[冠军诞生]
2	武汉加油!咱们一起打赢这场防疫站![加油]//@曹曦月:武汉 我的家乡 加油[加油]
2	一定都要好好的呀
2	//@TFBOYS-王俊凯:#致敬疫情前线医护人员# 向战斗在一线的医护工作者们致敬，大家都要保护好自己，愿平安健康//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康[心][心][心]
0	【#口罩厂加急生产画面曝光#：百人3倍工资返厂，最低日产3万只[话筒]】2020年1月23日，多地发现新型冠状病毒肺炎疫情，口罩物资短缺，杭州一家口罩厂以三倍工资喊回120多名员工，在车间里紧张赶制加急口罩。据介绍，该工厂年初四前确保日产3万只，初八后将日产10万只口罩以上。#武汉一名新型肺炎患者被成功救治##医护人员感染新型肺炎应认定工伤#  http://t.cn/A6PZIPQU
2	#武汉加油# 加油?? //@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！
2	武汉加油！在家里也要健康过年，一起做好消毒卫生！[加油][加油]
2	真是这么多为数不多的好消息了
2	[good]
1	最魔幻的是都样了还有人在愤怒的指责财新三联等媒体这种时候夸大疫情引起恐慌。20号之前有良心的媒体试图引起注意失败了，20号之后他们又被当成了恐慌的源头。疫情源于国家主义的失败，然而，看上去我们即将走向又一个国家主义的胜利。胜利了以后，抓几个典型就好了，也不需要反思了。
2	nf//@Samuel-汪苏泷银河护卫队 :#武汉加油# 我们一起[心]//@汪苏泷 :#武汉加油# 我们一起！
2	//@Butithasnt://@秋秋秋秋秋小醒 :等一篇《不经历肺炎，我都不知道我国这么牛逼》！
2	@-最爱张国荣-：向在一线的医护人员/说一声辛苦你们了/感谢你们的坚守[心] 患病同胞们/你们要加油/你们身后还站着许多人/家人医生全体中国人民/都会为你们加油[心]
5	数字增长的好吓人，希望部分人有点自觉，不要怀着侥幸心理
1	#安徽确诊新冠肺炎15例#被骂上热搜，学学河南吧，抄作业也不会？？？ ??
0	《囧妈》命运坎坷？徐峥提档遭陈思诚怒斥，引发影院工作人员狂怼
2	#武汉加油#武汉加油武汉加油，平安最重要//@朱一龙:#武汉加油#我们在一起[心]
2	#新型肺炎确诊440例死亡9例#保护好各位医护工作者，尤其要保护好钟南山院士啊！80多岁的人了，为此尽心竭力，到处奔波，还奋战在武汉第一线，他不仅是首席专家，还是中国抗病毒的旗帜，是精神支柱，防护工作一定要加强啊。 ???
2	致敬，天佑中华
1	[泪]加油//@喵爷-吴淼 :看着难受！新年愿望就是所有医护人员平安无恙！所有因口腹之欲带来灾难的畜生下地狱。
0	能不出门就不出门，尽量少出门
2	//@V敏啊:佩服 厉害??
0	湖南四川福建现在是不是#国内确诊291例新型冠状病毒肺炎病例# ??
1	你测你的妈呢
3	害 我老家也有了 完蛋
2	你们辛苦了//@小辫儿张云雷:#致敬疫情前线医护人员# 你们辛苦了！保护好自己，愿健康平安[心]
1	//@羊水宝:哈哈哈哈哈哈哈哈到底是什么傻逼在上网啊//@IMTKKL_:姐妹你的善意真的被利用了，他说他姨姥爷70岁高龄，妈妈年龄显示65岁，姨姥爷和自己的姥爷同辈分，怎么可能和自己的妈妈只相差五岁呢//@一块脸脸:评论真的吗太让人窒息了 为什么这么多网友言之凿凿给人定为普通肺炎 当代华佗吗！
1	//@张洲:卧操，医院呼吁社会捐赠？……社会捐赠？看来，医院是对他们太失望了。。点到这里，看内容自己理解吧！
2	加油中国??
2	日好豁人[感冒]
0	@fermental: 几个重点：一：12月中旬就有发病，说明最迟12月初就有病毒感染了。二：武汉的确诊患者现在还能自由活动，没有被隔离  三：医院资源有限，最专业的武汉金银湖医院已经很久没有新患者收入了，小医院不敢治不收，大医院隔离室有限。四：12月中到1月20日，民众的警惕性才提升起来。
2	#武汉加油# 说说最近自己的感受，从12月30日爆出来不明肺炎。从跨年前一天开始慌，一直慌到现在(即使回了家)。每次看到微博热搜，就要开始微博恐慌，再加上小道消息飞起说各种严重，没病感觉自己都要得病了。难，真的很难，没有人预料到或者谁想发生这种事，我们能做的就是保护好家人，保护好自己。但是越是这种时候越要团结起来，这是一个考验，考验个人考验社会考验国家。03年印象里还在上小学，是老爸老妈每天在家里煮醋挂大蒜以及让我们戴口罩上学，每次的口罩戴完要消毒清洗换洗(当年佩戴的还是白色棉口罩)。17年过去父母老了，我们长大了，角色交换。与其每天在微博恐惧恐慌，不如多给身边未知的人科普给父母科普买好感冒药，口罩，白醋，一起团结，努力度过这荒诞的艰难时期。加油武汉，加油中国！众志成城！挺住，都会好起来！
1	未见官方说明[摊手]
1	//@这瓜沙沙雕雕的保甜://@菜刀曦曦:武汉正在玩儿命求援，请求民间援助。新闻联播在播这个。我不是武汉人看了都有点生气。武汉人应该在家骂大街吧。 http://t.cn/A6PZCMJS
2	总有一刻会让你热泪盈眶，此刻就是！此刻他们就是新时代最可爱的人，向他们致敬！[作揖][作揖][作揖]自古以来，就有埋头苦干的人，有拼命硬干的人，有为民请命的人，有舍身求法的人……这就是中国的脊梁[赞][赞][赞] http://t.cn/R2Wx0ic ??盐城·阜宁县
0	//@银河基攻战队://@谷大白话://@游识猷:推荐这个家庭护理指南①家人应该与患者分房，至少也得分床；②看护者要戴好医用口罩，口罩用毕要丢弃，摘口罩后要立刻洗手。③勤洗手，④护理者可以戴一次性手套，⑤患者的衣物床单等用普通洗涤剂，60–90°C机洗。
2	保护好他 平平安安//@朱一龙工作室:工作室第一时间准备了黑色和蓝色的外科医用口罩、N95口罩、酒精等必备品，彩排和平时也都有戴，请大家放心。也希望大家保护好自己，注意安全。
0	我在看：【上海新增4例新型冠状病毒感染的肺炎确诊病例】#跟新浪看热点#  http://t.cn/A6vrClQS ??
2	为武汉加油，一定会越来越好//@朱一龙:#武汉加油#我们在一起[心]
2	武汉挺住
2	@蔡徐坤 //@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！
0	[思考]
0	马评论
2	//@杨洋:#武汉加油# 一起打赢这场防疫战！ ????加油，我们都在[心]
3	19年下半年开始，就隐隐约约有对大环境走向的持续焦虑，上午刷新闻看到新型肺炎病例的增加，一整天都如坐针毡，看见和鼠疫两本书轮番在我脑子里翻滚，难受极了。 ??
1	真的找不到野味有么子好吃的。
1	福建快点抄作业啊急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了急死我了
2	//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！
1	//@未发表作品://@rebecca张小呆:今天的结果进一步恶化，c反应蛋白68，CT报告还没出，片子医生看了说双肺严重感染，早九点到现在我父母还在医院，刚刚打针中途突然全身抽搐，意识不清，还不算重症吗？！还不能住院吗！ http://t.cn/A6vsaMFV
0	收藏了，大王叫我来巡山
2	//@湖南国际频道:致敬所有一线工作人员[中国赞]//@郑云龙DL: 肃然起敬[赞]
2	都一定会平平安安的[心]//@肖战工作室:感谢有你！#致敬疫情前线医护人员#?愿医护人员做好防护！注意安全！[作揖]
2	[泪][泪][泪][泪]一定要平安
2	[爱你]
2	加油！
2	[害羞]aaa//@懵哒哒DADA:#致敬疫情前线医护人员# 向战斗在一线的医护工作者们致敬//@TFBOYS-王俊凯:#致敬疫情前线医护人员# 向战斗在一线的医护工作者们致敬，大家都要保护好自己，愿平安健康。@TFBOYS-王俊凯
2	@Dear-迪丽热巴 我永远支持你！我们一起拿下 #明星势力榜# 第一名！//@Dear-迪丽热巴:武汉加油，咱们一起，打赢这场防疫战！
2	//@ISEE每个你 :不要去人多的地方；出门一定要戴口罩；多喝水；勤洗手；补充维生素。保护好自己！向所有奔赴在最前线的医护人员致敬！
2	//@TFBOYS-王源:#致敬疫情前线医护人员# 感谢你们的伟大付出！大家一定要保护好自己，愿所有人都平安健康[心]//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康[心][心][心]
2	一起打赢这场防疫战！大家都平安！你也要平安！//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心]
1	//@香港的谭叔:[哈哈]//@青菀啊:继“你要自由做什么”之后，李老师又发明“你要知情权做什么”的天问。李老师大概得到过一本辟邪剑谱，自练第一页导致走火入魔。
2	一起加油//@爱困的Tiffyang:我们一起加油，向战斗在一线的医护人员致敬[太阳] //@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！
0	//@肖思博://@博肖爱心联盟:[话筒]
1	#恳请安徽政府宣传疫情防范#我要是有钱就给这条tag买个rs[微笑]我恨 ??
1	昨天领导来办公室顺口说起肺炎，很随意的不当回事。我说一定要提高警惕，戴口罩，注意防护，我们这已经确诊3例了。他说我传谣。妈的官方消息传你妈的谣。隔了一会儿单位就通知开防控大会，今天通知值班，过年期间我要值4天班。
2	[顶]
2	[围观][鲜花][赞啊]不错  [下雨]
1	//@_恶魔奶爸_:回复@柠砂糖:武汉大学生数量世界之最，这些人大部分都回家，散落在各个大街小巷大城小镇里，武汉又是交通枢纽人流节点通过武汉转车转机的人不计其数分散在全国各个地方。潜伏期14天。哪有什么小题大做。//@柠砂糖:我爸还在那说我小题大做。[微笑]心真的累。
0	//@乡下宁宁:大家注意了，瞎得得进班房。冬季是呼吸道传染病传播的高发期，吃啥没用，关键的关键是，尽量不要跟他人接触，不要去人多的地方。戴口罩，多洗手。一旦发现家里有人不舒服，马上消毒隔离。
2	[good]
3	天[跪了]//@普通番茄儿:第一句就给我看哭了[泪]
3	[泪][泪][泪]
2	[中国赞][并不简单]这些天我都一直在支持的[乔治][微笑]
2	加油!//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！
0	蝙蝠！//@中科院之声:由于武汉冠状病毒的进化邻居和外类群都在各类蝙蝠中有发现，推测武汉冠状病毒的自然宿主也可能是蝙蝠。如同导致2002年“非典”的SARS冠状病毒一样，武汉冠状病毒在从蝙蝠到人的传染过程中很可能存在未知的中间宿主媒介。
2	魔物入侵，嫘祖封城。与上次不同的是，有很多缙云前往西陵。这次，我们一定赢！ ??
1	太坏了//@古月中心相心:那不就是昨天下午跑去澳门的嘛[衰]
1	//@别怕我们有防护门:ddd 省内其他县市也要重视//@VanMcCann:(对不起我又来了请大家关注武汉周边湖北省内)为什么湖北省内被遗忘了！！为什么作为离武汉最近的城市，没有疑似没有确诊没有公布发热门诊和定点医院！孝感官方还在宣传乘坐公共交通走亲访友！说要低碳环保！！还鼓励市民去拜！！还关闭评论
2	武汉人民要加油，要相信医务人员，他们在用生命护你们[抱抱]离开武汉的同胞们希望联系当地医院进行检查，疫情严重，希望大家重视起来啊[可怜]出门在外一定要戴口罩为了自己也为了他人，勤洗手，注重卫生！！！一定不要为了什么新鲜感，面子吃野味！！！！
2	//@格子甜酒:帮忙转发，绵薄之力//@工具蛇://@盥耳山栖:[泪][泪]加油啊
4	长沙离武汉近，危险指数高[汗]
1	造谣司马[微笑][微笑][微笑]
3	泪目
0	//@头条新闻:国务院征集瞒报漏报推诿线索，扫码提供问题线索及意见建议。
2	武汉加油[心]
2	谢谢你们，愿你们平安归来[心]
2	//@蔡徐坤:#武汉加油# 我们一起，打赢这场防御战！向战斗在一线的医护人员致敬！
2	5//@战羡兔紙:加油！我们一直在！[拳头]//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！
0	某狗支招:在自己家门口贴张纸，上面就写隔离区，这样就不会有人来了[作揖] ??
2	我等你一起看樱花?
3	我媽媽還不知道病毒這個事.....
2	要平安呐//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心]
4	我太害怕了[泪][泪][泪][泪][泪]希望听到疫情已经控制，能正常开学的消息[泪][泪] ??
0	#新型冠状病毒肺炎最新情况#【#新加坡确认首例新型冠状病毒病例#】新加坡卫生部今晚确认，新加坡确认首例新型冠状病毒病例。患者是一位66岁男子。另有一名53岁女子初步测试结果呈阳性，目前正在等待最终的检测结果。@央视新闻 ??
2	19//@Sylxx23-:武汉加油！//@槑槑呆demo:#武汉加油# 加油！祈求平安//@X玖少年团肖战DAYTOY:#武汉加油# 加油！我们一直都在！
4	别跑出来了 国家会把最好的医疗物资都会运过去。跑出来逃到别的城市太危险了
2	致敬所有奋斗一线的工作人员[心]。大家都要注意安全。[鲜花]武汉加油！湖北加油！阿中哥加油！[加油][加油][加油][加油]
2	#致敬疫情前线医护人员# 致敬所有医护人员，哥哥也要照顾好自己！！！//@TFBOYS-易烊千玺:#致敬疫情前线医护人员#向所有医护人员致敬！希望大家都做好防护措施，愿所有人都平安健康。//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康[心][心][心]
2	[顶]成功的奥秘在于目标的坚定。迪斯雷利[抱抱][思考]胶
2	[赞啊]
3	[伤心]
0	//@多肉闪电小葡萄_:就很重要#新型冠状病毒#
0	护目镜买了
0	//@乔凯文:“我们自己判断，新型冠状病毒的传播情况可能要一直延续到5月，判断源于两个事实：一方面是防控手段不断跟上，另一方面新型冠状病毒怕热，等天气热起来了，也能对病毒起到作用。我们现在心里做了要到五一的准备。”
0	#财政部拨10亿补助湖北防控疫情##财政部下拨湖北疫情防控补助10亿元#我认为资金首先应该用在保障民生的正常秩序，这是第1步，第2步要进入大范围的疫苗的研发生产这个环节，还有类似于像口罩，护目镜这一类的产品应该进入配机制度，由国家进行统一的发放，减少可能存在的市场层面的炒作，引起不必要的恐慌和焦虑。在现阶段来说，情绪的安定是最重要的，社会的稳定是首位，所以维稳的资金投入和民生的资金需求是首先需要保障的。同样的，由于延期的开学开工所造成的一定的损失，都应该有这项资金来进行调配和调节，使得民心趋于稳定。 http://t.cn/A6PAYCMi
2	#武汉加油# [加油]
1	疯了，打医生干嘛？[费解][费解][费解]
2	#河南确诊首例新型肺炎#?要过年了，希望大家平平安安。 ??
0	[思考]
4	郑州也有一例了[跪了]
5	[可怜][拳头][喵喵]真的不敢相信啊[爱你]
3	#江苏确诊首例新型肺炎病例#我不出门了[泪]窝在家里，谁喊也不出去那种[泪][泪] ??
2	为他们点赞
2	都要照顾好自己//@陈立农:#致敬疫情前线医护人员# 辛苦了！做好个人的卫生防护措施，注意防范，保护自己和家人，少去人多的地方。愿所有人一切平安健康！
2	白衣天使[泪][泪][泪]
1	#腾讯新闻# Clever猪:一些人为了自己的口腹之欲，给国家带来的却是灾难，好好的一个新春佳节，多少人因为他们不能阖家团聚，多少医护人员因为他们面临着生命危险奋斗一线，举国上下不得安宁！希望国家严惩这些野生动物的狩猎者、贩卖者、食用者，他们为了一己私利不管不顾，甚至连濒危野生动物都不放过，导致物种灭绝，生态链破坏，疫情发生，他们可以说是人类的千古罪人，他们罪该万死！自私的人类，请你们收敛一下自己的欲望吧！如果http://t.cn/A6P29ydA 来自@腾讯新闻
2	少出门多运动增强免疫力战胜疫情[拳头][耶][ok] ??
1	不管想火还是真的都想请他去死一死
2	//@匡_威_万_斯-总-仓:国士无双。鬓微霜   又何妨？
1	一群憨批 气死我了
2	笑死我了//@wefoundlove日日:我笑到傻
2	尽量少出门，出门戴口罩
4	4号到现在，不敢想，这中间要接触多少人
2	希望一切都快点好起来吧//@TFBOYS-王俊凯:#致敬疫情前线医护人员# 向战斗在一线的医护工作者们致敬，大家都要保护好自己，愿平安健康//@TFBOYS组合:#致敬疫情前线医护人员# 致敬伟大的医护人员们，你们辛苦了！愿大家都能平安健康[心][心][心]
2	加油[心]//@UNIQ-王一博:#武汉加油#咱们一起打赢这场防疫战！祝福大家都平安！[心]
1	无语//@suede:两会要紧，有了主体思想加持才能战胜病毒
2	//@1016zly小彤:武汉加油[加油]//@喵喵喵喵哞:三组  冲鸭[心]1.23//@赵丽颖:#致敬疫情前线医护人员# 向所有医护人员致敬！愿大家都健康平安??
1	//@嘟布勒V://@小白的鹦鹉螺:这不叫封城，这叫自我瘫痪。从医院越过市政府省政府直接向社会求助，到国务院越过省级地级直接向社会征集地方防控不利、瞒报漏报的问题线索，就可以看出问题之严重，中间的官僚层级整个断片了。
3	#海南新增1例新型肺炎确诊病例# //@刷牙朋克:#守护海南# #海南新增1例新型肺炎确诊病例# [悲伤]
2	加油??//@Dear-迪丽热巴:武汉加油，咱们一起，打赢这场防疫战！
0	//@没有人比我更懂杭之冯玥:其实sars最后还是没有啥特效药，就是靠激素抑制免疫系统损伤自己。//@开水族馆的生物男: 最重要的因素其实是气候...天气转暖温度回升...冠状病毒、禽流感、甲流、肺鼠疫...牧区的朋友只在五月~十月吃旱獭，因为基本安全[汗]人为干预除了对症下药最主要其实是隔离防控避免蔓
2	和马嘉祺一起//@时代少年团队长-马嘉祺:#致敬疫情前线医护人员# 医护人员辛苦了，请一定平安[作揖]//@时代少年团:#致敬疫情前线医护人员#  感谢所有的医务工作者们，希望大家都能健康平安[心]
0	#武汉封城后的市民生活# #别让武汉心寒#
